810	N
811	A
812	N
813	N
814	A
815	N
816	N
817	N
819	N
820	A
821	N
822	N
823	N
824	N
825	N
827	N
828	N
829	A
831	A
833	N
835	N
836	N
837	N
838	N
839	N
840	N
841	N
842	N
843	N
844	N
845	V
847	A
849	N
850	A
851	N
853	N
854	N
856	V
859	V
862	N
867	N
869	V
870	N
871	V
872	N
874	N
875	N
876	N
880	N
882	N
884	N
885	N
887	N
888	N
889	N
890	N
891	V
892	N
893	N
894	A
896	N
897	N
898	N
899	N
901	N
902	N
903	N
904	N
905	A
907	N
908	V
909	N
910	N
911	N
912	A
915	A
916	N
918	N
919	N
920	A
921	N
922	N
923	N
924	V
925	V
926	V
927	A
928	N
929	V
931	A
932	V
934	N
935	A
936	N
938	V
939	A
940	N
942	A
943	A
944	A
945	N
946	V
947	N
948	N
950	V
952	V
954	N
955	A
956	N
957	A
958	N
959	N
960	N
962	N
964	N
965	N
967	N
968	N
969	N
970	N
971	N
972	N
973	N
974	N
975	N
976	N
977	N
980	N
982	N
983	V
985	N
986	N
987	N
989	N
990	N
991	N
993	N
997	V
998	A
999	N
1000	A
1001	N
1002	N
1003	N
1004	N
1006	A
1007	A
1008	N
1010	N
1011	V
1012	N
1013	V
1014	N
1015	V
1016	N
1017	N
1018	N
1019	V
1020	V
1021	N
1022	V
1023	V
1024	N
1025	N
1026	V
1027	N
1028	N
1029	A
1030	N
1031	N
1032	N
1033	N
1034	N
1035	N
1036	N
1037	N
1038	N
1039	A
1040	N
1042	N
1045	N
1046	N
1048	N
1050	N
1051	N
1052	N
1053	N
1054	N
1055	N
1056	V
1057	N
1059	N
1060	N
1061	N
1062	V
1063	N
1064	N
1065	A
1066	A
1067	N
1068	N
1069	N
1071	N
1073	N
1074	V
1075	A
1078	V
1079	N
1080	N
1082	N
1084	N
1085	A
1086	N
1087	A
1089	N
1090	V
1092	N
1093	N
1094	N
1095	N
1096	N
1097	N
1098	N
1099	N
1100	N
1101	N
1102	N
1103	A
1104	N
1106	N
1107	N
1108	A
1109	N
1110	N
1111	N
1113	A
1114	N
1115	V
1116	A
1117	A
1118	A
1121	V
1122	A
1128	A
1129	A
1130	A
1131	N
1132	N
1133	N
1134	N
1135	A
1136	V
1137	N
1138	V
1139	A
1140	V
1141	N
1142	N
1143	V
1144	V
1145	N
1147	N
1148	N
1149	N
1150	N
1151	N
1152	N
1153	N
1154	N
1155	N
1156	N
1157	N
1158	N
1159	N
1160	N
1161	V
1162	N
1163	N
1164	N
1165	N
1166	N
1167	N
1168	N
1169	V
1170	V
1171	V
1172	V
1173	V
1174	V
1175	V
1176	N
1178	V
1179	N
1180	N
1181	N
1182	N
1183	N
1184	N
1185	N
1187	N
1190	N
1191	N
1193	N
1194	A
1195	N
1196	A
1198	N
1199	N
1200	N
1201	N
1202	N
1203	N
1204	N
1207	N
1208	N
1209	A
1210	N
1211	N
1212	V
1214	A
1216	N
1218	N
1219	N
1222	N
1223	V
1225	N
1226	V
1227	N
1228	A
1229	N
1230	A
1232	N
1234	N
1236	N
1237	N
1238	A
1239	A
1240	N
1241	N
1244	N
1245	N
1246	N
1247	V
1248	N
1249	N
1250	V
1251	N
1252	N
1253	N
1258	N
1259	N
1260	N
1261	A
1262	N
1263	N
1265	N
1269	V
1270	N
1271	V
1275	N
1277	N
1281	N
1282	N
1285	N
1286	V
1287	V
1288	A
1289	N
1291	N
1292	N
1294	N
1295	N
1296	N
1297	N
1298	N
1299	N
1300	V
1301	N
1302	V
1303	A
1304	N
1305	N
1306	N
1307	N
1309	N
1310	V
1311	N
1312	N
1313	A
1314	N
1315	A
1316	N
1318	N
1319	N
1321	N
1322	N
1323	N
1324	N
1325	N
1326	N
1328	A
1329	N
1330	N
1331	N
1332	N
1333	N
1334	N
1335	N
1337	N
1338	N
1339	N
1340	N
1341	N
1342	V
1343	V
1344	V
1345	N
1347	N
1348	N
1349	N
1350	V
1351	N
1352	N
1353	N
1354	N
1355	V
1357	N
1358	N
1359	N
1362	A
1363	N
1364	N
1365	V
1366	N
1369	V
1370	V
1373	V
1374	V
1375	V
1376	N
1378	N
1379	N
1380	N
1381	N
1383	N
1384	N
1386	N
1387	N
1388	N
1389	N
1390	N
1391	N
1392	N
1394	N
1395	A
1396	N
1397	A
1398	A
1402	A
1403	N
1405	N
1409	N
1410	V
1411	N
1412	N
1413	N
1414	N
1415	A
1416	N
1417	N
1418	N
1419	N
1420	N
1421	N
1422	N
1423	N
1424	N
1425	N
1426	N
1427	A
1428	N
1429	N
1430	N
1432	N
1433	V
1434	V
1435	V
1436	N
1439	N
1440	N
1441	N
1442	A
1444	V
1445	N
1446	N
1447	N
1448	N
1449	N
1450	V
1451	N
1452	N
1454	N
1455	N
1456	N
1457	N
1458	N
1459	N
1460	N
1461	N
1462	N
1463	N
1464	N
1465	N
1466	A
1467	N
1468	V
1470	A
1472	N
1474	N
1476	N
1477	N
1478	N
1479	N
1480	N
1481	N
1482	N
1483	V
1484	N
1485	V
1487	N
1488	N
1489	N
1490	N
1491	N
1493	N
1494	N
1495	V
1496	V
1497	N
1498	V
1500	V
1501	N
1502	N
1503	N
1506	N
1508	N
1509	N
1510	N
1511	N
1512	V
1514	A
1515	N
1516	A
1517	V
1521	V
1522	N
1524	A
1526	A
1527	A
1528	N
1529	N
1531	A
1538	A
1539	V
1540	V
1541	N
1542	N
1543	N
1544	N
1545	N
1546	N
1547	V
1548	N
1549	N
1551	N
1552	N
1554	N
1555	N
1556	N
1557	N
1558	N
1559	N
1560	N
1562	N
1563	A
1567	N
1568	N
1569	N
1570	N
1571	N
1572	N
1574	N
1575	N
1576	N
1577	N
1578	N
1579	N
1580	V
1581	N
1582	N
1584	A
1585	N
1586	N
1587	V
1588	A
1589	A
1590	A
1591	N
1592	V
1593	A
1595	A
1605	V
1607	N
1608	N
1609	N
1610	A
1611	N
1612	N
1614	N
1615	N
1616	A
1617	A
1620	N
1621	V
1623	A
1624	A
1625	N
1626	V
1627	A
1629	N
1630	N
1632	N
1633	N
1634	N
1635	N
1636	A
1638	N
1639	N
1640	N
1641	N
1643	N
1644	N
1645	N
1647	N
1649	N
1650	V
1651	N
1652	V
1653	V
1654	V
1655	N
1656	N
1657	A
1658	V
1659	V
1660	V
1661	N
1662	N
1663	V
1664	A
1665	V
1666	V
1667	V
1668	V
1669	V
1670	V
1671	V
1672	V
1673	N
1674	N
1675	N
1676	N
1677	A
1678	N
1680	A
1681	N
1682	N
1683	V
1685	N
1686	N
1687	N
1688	N
1689	N
1690	N
1691	N
1692	N
1693	A
1694	N
1695	N
1696	N
1697	N
1698	N
1699	N
1700	N
1701	N
1702	N
1703	A
1704	N
1706	N
1708	N
1709	V
1710	N
1711	N
1713	N
1714	N
1716	N
1719	N
1721	N
1722	N
1723	N
1724	N
1725	V
1726	V
1729	N
1730	N
1731	N
1732	V
1733	N
1734	N
1736	N
1738	N
1739	N
1742	V
1743	N
1744	V
1746	N
1747	N
1748	N
1750	N
1751	A
1752	N
1753	V
1754	N
1755	N
1756	N
1757	V
1758	N
1759	N
1760	A
1761	N
1762	N
1763	N
1764	N
1765	N
1766	N
1767	A
1768	N
1769	N
1770	N
1771	N
1772	A
1773	N
1774	A
1776	N
1778	N
1779	N
1780	N
1781	N
1782	N
1783	N
1784	N
1790	N
1791	V
1792	V
1793	N
1794	V
1795	N
1798	N
1799	A
1800	N
1801	N
1802	N
1804	N
1805	N
1806	N
1807	N
1808	N
1809	V
1810	N
1811	A
1812	N
1813	N
1814	N
1817	N
1818	A
1820	A
1821	N
1822	N
1823	N
1824	N
1825	N
1826	N
1827	N
1828	N
1829	N
1830	N
1831	N
1832	N
1835	N
1836	N
1837	N
1840	V
1841	N
1842	N
1843	N
1844	N
1847	V
1848	V
1850	A
1852	A
1853	N
1854	A
1855	A
1856	A
1857	N
1859	N
1860	A
1861	V
1862	A
1863	A
1864	N
1865	N
1866	A
1867	N
1868	N
1869	N
1870	N
1872	A
1873	N
1874	N
1875	N
1876	N
1877	V
1878	N
1879	N
1880	V
1881	V
1882	N
1884	N
1885	N
1886	N
1887	N
1889	N
1890	N
1891	N
1892	V
1893	V
1894	V
1895	V
1896	N
1899	V
1900	N
1901	N
1902	N
1903	N
1904	N
1905	N
1906	N
1907	N
1908	N
1910	N
1911	A
1912	V
1913	A
1914	A
1915	N
1916	A
1917	N
1919	N
1920	N
1921	N
1922	N
1923	N
1924	N
1925	N
1928	A
1929	V
1932	N
1933	N
1934	V
1935	V
1936	N
1938	N
1939	A
1940	N
1941	N
1942	N
1943	N
1944	N
1945	N
1946	N
1947	N
1948	N
1949	N
1950	N
1951	N
1952	A
1953	N
1954	N
1955	N
1956	N
1960	N
1961	N
1962	N
1963	A
1964	N
1965	V
1966	N
1967	N
1968	N
1969	N
1970	N
1971	N
1973	N
1974	N
1975	N
1976	V
1977	N
1979	V
1983	N
1984	N
1987	V
1988	V
1989	V
1990	N
1991	V
1992	V
1993	N
1994	N
1997	N
1998	N
1999	N
2000	N
2001	N
2005	V
2006	N
2007	N
2009	N
2010	N
2011	N
2012	N
2016	N
2017	N
2018	N
2019	N
2021	N
2022	N
2023	N
2025	N
2026	N
2027	N
2028	N
2030	N
2031	N
2033	N
2034	N
2035	N
2036	N
2037	N
2038	N
2040	N
2042	A
2043	V
2045	N
2046	V
2047	N
2048	N
2049	N
2050	V
2052	N
2054	N
2056	V
2057	V
2058	N
2059	N
2060	V
2061	N
2062	N
2063	V
2064	N
2065	V
2066	V
2067	V
2068	V
2069	V
2071	V
2073	N
2074	A
2076	N
2077	N
2078	V
2079	V
2080	N
2082	A
2083	N
2084	V
2085	N
2086	V
2088	N
2089	N
2090	N
2091	N
2092	N
2093	N
2094	N
2096	N
2097	N
2099	N
2100	N
2101	A
2102	A
2103	A
2104	N
2105	N
2106	A
2107	N
2108	N
2111	N
2112	A
2113	N
2114	A
2115	N
2116	N
2118	N
2119	N
2121	N
2122	V
2123	V
2126	V
2128	A
2129	N
2133	N
2136	V
2140	N
2142	N
2143	N
2144	V
2146	N
2147	N
2148	N
2149	V
2150	N
2151	N
2152	N
2153	N
2154	N
2155	N
2156	N
2157	N
2158	N
2159	N
2160	N
2162	V
2163	N
2165	N
2166	N
2167	N
2168	N
2169	V
2170	N
2171	N
2172	N
2173	N
2174	N
2175	N
2176	A
2178	N
2179	A
2180	A
2181	A
2182	N
2183	A
2184	V
2185	V
2188	A
2189	N
2190	N
2191	N
2192	N
2194	N
2195	N
2196	N
2199	N
2200	A
2202	V
2203	V
2204	A
2205	A
2207	A
2208	N
2210	N
2211	N
2212	N
2214	N
2216	N
2217	A
2222	V
2223	A
2224	A
2225	A
2228	A
2229	N
2230	A
2231	A
2232	A
2233	A
2234	A
2235	A
2236	A
2237	A
2238	A
2240	N
2241	N
2242	N
2243	N
2244	V
2245	N
2246	N
2247	N
2248	N
2249	N
2251	N
2252	N
2254	N
2256	N
2259	N
2260	N
2261	N
2262	N
2263	N
2264	N
2265	V
2266	V
2267	N
2268	N
2269	V
2270	N
2271	N
2273	N
2274	N
2275	N
2276	N
2277	N
2279	N
2281	N
2286	N
2287	N
2288	V
2289	V
2291	N
2292	N
2293	N
2296	N
2297	N
2298	N
2299	N
2300	N
2301	N
2302	V
2303	N
2304	N
2305	N
2306	N
2308	N
2309	N
2310	N
2311	V
2312	N
2313	N
2314	N
2315	N
2316	N
2318	N
2319	N
2320	N
2321	N
2322	N
2323	N
2324	N
2326	N
2327	N
2328	V
2329	N
2331	N
2332	N
2333	N
2334	N
2336	N
2337	N
2338	N
2339	N
2340	V
2341	N
2342	V
2343	V
2344	V
2345	N
2346	V
2347	N
2348	V
2349	V
2351	N
2352	N
2354	N
2356	N
2357	N
2358	N
2359	A
2360	A
2364	A
2365	N
2366	N
2367	N
2368	N
2370	N
2372	N
2373	N
2374	N
2375	N
2377	A
2378	A
2379	N
2381	N
2382	N
2383	V
2384	N
2385	N
2386	A
2387	N
2388	N
2389	N
2390	N
2392	A
2394	N
2395	N
2397	N
2400	V
2401	N
2402	V
2403	N
2404	N
2405	N
2406	N
2407	N
2408	V
2409	V
2410	V
2411	N
2413	V
2417	N
2421	V
2422	N
2423	N
2424	V
2425	N
2426	N
2427	V
2428	N
2429	N
2430	N
2431	N
2432	N
2433	N
2435	V
2436	N
2437	N
2440	V
2441	N
2442	N
2445	V
2446	V
2447	V
2448	N
2449	N
2450	N
2451	N
2452	N
2453	N
2454	N
2455	N
2458	N
2459	N
2460	N
2462	N
2463	N
2464	N
2465	N
2468	N
2469	N
2471	N
2472	V
2473	N
2474	V
2478	V
2479	N
2482	N
2484	N
2485	N
2486	N
2487	N
2490	N
2492	N
2493	N
2494	N
2495	N
2496	N
2497	N
2498	A
2499	N
2500	A
2501	N
2502	N
2503	A
2504	N
2505	N
2506	A
2507	N
2508	V
2509	N
2510	N
2511	N
2512	N
2513	N
2514	N
2515	N
2516	N
2517	N
2518	N
2519	V
2520	A
2521	V
2523	N
2525	N
2526	N
2528	N
2529	N
2530	N
2532	N
2533	N
2534	N
2535	N
2536	N
2537	N
2538	N
2539	N
2540	V
2541	N
2542	N
2543	N
2544	N
2545	N
2546	N
2547	N
2548	N
2549	N
2551	N
2552	N
2553	N
2554	N
2555	N
2556	N
2558	N
2559	N
2560	V
2561	N
2562	N
2563	N
2564	N
2565	N
2566	N
2568	V
2569	V
2570	N
2571	V
2573	N
2574	A
2575	N
2576	N
2577	N
2578	N
2580	N
2581	N
2582	A
2583	A
2585	A
2586	N
2588	V
2589	A
2591	V
2593	A
2595	A
2596	N
2598	A
2599	N
2600	V
2601	N
2602	N
2603	N
2604	N
2605	N
2606	N
2607	N
2608	V
2609	N
2610	N
2613	N
2614	N
2615	N
2616	N
2617	N
2618	N
2620	A
2622	N
2623	N
2624	N
2625	V
2626	N
2627	N
2628	N
2629	V
2630	N
2631	N
2632	N
2633	N
2634	N
2636	V
2637	N
2640	N
2642	N
2645	V
2646	N
2648	N
2649	N
2650	N
2652	N
2653	N
2659	V
2660	N
2661	N
2662	N
2663	N
2664	V
2665	N
2666	N
2667	N
2668	N
2669	N
2670	N
2671	N
2672	N
2673	N
2674	N
2675	N
2676	N
2677	N
2678	N
2680	N
2681	N
2682	N
2683	N
2685	N
2686	N
2687	N
2689	N
2690	N
2691	N
2694	N
2697	N
2700	N
2703	A
2704	N
2705	N
2706	N
2707	N
2709	N
2712	N
2713	N
2714	N
2715	N
2716	A
2717	N
2719	V
2720	N
2721	N
2725	N
2726	V
2727	N
2728	V
2729	N
2731	V
2732	A
2733	N
2734	N
2735	N
2736	N
2737	N
2739	N
2740	N
2741	N
2742	N
2752	A
2753	N
2754	N
2755	V
2756	N
2757	N
2758	N
2759	N
2760	N
2761	V
2762	N
2763	N
2764	V
2765	N
2766	N
2767	N
2768	N
2773	N
2774	N
2775	N
2776	N
2777	N
2778	N
2779	N
2783	N
2784	V
2786	N
2788	A
2789	V
2790	A
2792	N
2794	N
2796	N
2798	N
2799	N
2800	A
2801	N
2802	N
2803	A
2805	N
2806	V
2811	N
2813	N
2814	N
2815	N
2816	A
2817	N
2819	N
2820	N
2821	N
2822	V
2824	V
2825	V
2826	A
2827	N
2828	N
2829	N
2831	N
2833	A
2835	V
2838	N
2841	N
2842	N
2843	N
2844	N
2845	N
2846	N
2847	N
2848	N
2849	V
2850	N
2852	V
2853	A
2854	V
2856	V
2858	V
2860	N
2861	N
2864	N
2865	N
2866	A
2869	A
2870	A
2871	A
2872	V
2875	N
2876	N
2877	N
2878	N
2879	N
2880	A
2881	A
2882	A
2883	A
2884	V
2885	N
2886	V
2889	V
2891	V
2895	V
2898	A
2904	N
2905	N
2907	N
2908	N
2909	N
2911	N
2912	N
2913	N
2914	A
2915	N
2916	N
2917	N
2920	N
2921	A
2922	N
2923	N
2924	V
2925	N
2926	N
2929	A
2930	N
2932	N
2934	V
2935	N
2936	N
2937	A
2938	N
2939	N
2940	N
2941	N
2943	N
2944	N
2945	N
2946	N
2947	N
2948	N
2950	N
2951	N
2953	N
2954	N
2955	N
2956	N
2957	N
2958	N
2959	N
2960	N
2962	N
2963	N
2968	A
2969	N
2972	V
2973	N
2974	N
2976	N
2977	V
2979	N
2980	N
2981	N
2982	N
2983	N
2984	N
2985	N
2986	N
2987	V
2988	N
2989	N
2990	N
2991	N
2994	N
2995	N
2996	N
2997	N
2998	N
2999	N
3000	V
3001	N
3002	A
3003	V
3005	N
3006	N
3007	N
3008	A
3009	N
3010	N
3011	A
3012	A
3013	N
3014	A
3015	N
3016	N
3018	N
3019	N
3020	N
3021	N
3022	N
3023	N
3026	A
3028	N
3029	N
3030	N
3032	N
3033	N
3034	N
3035	N
3036	N
3037	N
3038	N
3040	N
3041	A
3043	V
3044	V
3045	N
3046	A
3048	V
3049	V
3050	N
3051	A
3052	N
3053	N
3054	N
3055	V
3056	N
3058	N
3059	N
3060	N
3061	V
3062	A
3063	N
3064	N
3067	N
3068	V
3069	V
3070	V
3075	N
3077	V
3079	V
3080	V
3081	N
3082	N
3084	N
3085	N
3086	V
3087	V
3088	N
3089	A
3090	N
3091	N
3092	N
3094	N
3095	N
3099	N
3100	N
3102	N
3103	N
3106	N
3112	N
3116	N
3117	N
3118	N
3119	A
3122	N
3123	N
3126	N
3127	N
3129	N
3130	N
3131	N
3135	N
3136	N
3137	N
3138	A
3139	N
3140	N
3141	N
3142	V
3143	V
3144	N
3145	N
3146	N
3147	N
3148	V
3149	V
3150	N
3151	N
3152	N
3154	N
3155	N
3157	N
3158	N
3159	N
3160	N
3162	N
3163	N
3165	A
3167	N
3168	A
3170	V
3171	A
3172	N
3174	N
3175	A
3176	A
3178	A
3181	V
3182	A
3186	N
3187	V
3188	N
3190	N
3191	N
3193	N
3194	N
3195	N
3196	N
3197	N
3198	N
3199	N
3200	N
3201	N
3202	N
3203	N
3204	A
3205	N
3206	N
3207	N
3208	N
3209	V
3210	N
3213	V
3215	N
3216	V
3217	N
3218	N
3219	V
3220	N
3221	V
3222	A
3223	A
3224	N
3227	N
3228	N
3229	N
3232	A
3234	N
3235	N
3236	N
3237	N
3238	V
3239	N
3240	N
3243	N
3244	V
3245	N
3248	N
3249	N
3253	N
3254	N
3256	N
3257	N
3258	N
3259	N
3262	A
3264	N
3265	N
3266	V
3269	N
3270	N
3271	N
3272	N
3273	N
3275	N
3277	N
3278	N
3279	N
3280	N
3282	A
3283	N
3284	N
3285	N
3286	N
3287	N
3288	N
3289	N
3290	V
3291	A
3292	V
3293	A
3297	V
3298	V
3299	N
3300	N
3301	N
3302	V
3303	N
3304	N
3306	N
3307	N
3308	V
3310	N
3311	N
3312	N
3313	N
3314	N
3315	A
3316	N
3319	N
3320	N
3321	N
3322	N
3324	N
3325	N
3327	N
3330	V
3332	V
3336	N
3337	N
3338	N
3342	N
3343	N
3344	N
3345	N
3346	N
3351	A
3352	N
3353	N
3354	N
3355	N
3356	N
3357	N
3359	N
3360	N
3361	N
3362	N
3363	N
3364	N
3365	V
3368	N
3369	N
3372	N
3373	N
3374	N
3375	N
3376	N
3381	N
3383	N
3384	N
3385	N
3386	N
3387	N
3389	N
3390	N
3391	N
3392	N
3393	N
3394	N
3395	N
3396	N
3397	N
3398	N
3399	N
3400	N
3402	A
3403	N
3405	N
3409	N
3410	N
3411	N
3412	N
3413	N
3414	V
3415	V
3416	N
3417	V
3418	N
3419	N
3421	A
3423	N
3424	N
3425	A
3426	N
3427	N
3429	N
3430	N
3431	N
3432	V
3433	V
3434	V
3435	N
3436	V
3438	V
3439	A
3441	N
3442	N
3443	N
3445	N
3448	A
3449	V
3450	N
3451	N
3452	A
3453	V
3454	A
3456	N
3457	V
3459	V
3460	V
3462	N
3463	A
3465	N
3466	N
3467	N
3471	N
3472	V
3474	N
3476	N
3477	N
3478	N
3480	N
3481	N
3482	N
3483	A
3484	A
3485	N
3486	A
3487	A
3488	N
3491	N
3493	A
3494	V
3495	A
3496	A
3497	A
3499	V
3501	A
3502	A
3505	N
3506	N
3507	N
3508	N
3509	N
3510	A
3511	N
3512	N
3514	A
3516	A
3517	A
3519	A
3520	N
3523	N
3524	N
3525	N
3526	N
3527	N
3529	V
3534	N
3535	V
3541	N
3542	N
3543	N
3544	N
3545	N
3546	N
3548	V
3549	N
3550	N
3551	N
3552	N
3553	N
3554	N
3556	N
3557	V
3558	V
3559	N
3561	N
3562	N
3563	N
3564	N
3565	N
3566	N
3567	N
3571	V
3573	A
3575	N
3576	V
3577	V
3578	N
3579	N
3580	N
3582	N
3583	N
3585	V
3586	A
3588	N
3589	N
3590	N
3592	N
3594	N
3596	N
3597	N
3598	N
3599	V
3600	N
3601	N
3603	N
3607	N
3608	A
3611	N
3612	V
3613	N
3617	N
3620	N
3621	V
3622	N
3625	N
3626	N
3629	N
3635	N
3638	N
3642	A
3647	V
3648	N
3649	V
3650	N
3652	V
3654	N
3656	N
3657	N
3658	N
3659	N
3661	N
3662	N
3665	V
3666	N
3668	N
3669	N
3671	N
3672	N
3673	N
3674	N
3675	N
3683	V
3684	N
3685	N
3686	N
3687	N
3688	N
3690	N
3691	N
3692	N
3695	A
3696	A
3697	V
3698	A
3699	N
3701	N
3703	N
3704	N
3705	N
3706	N
3707	N
3708	V
3710	N
3711	N
3713	N
3715	N
3716	N
3717	N
3718	N
3719	A
3720	V
3721	N
3722	N
3723	V
3724	V
3725	N
3726	N
3727	N
3731	N
3732	N
3733	N
3734	N
3735	N
3736	N
3737	N
3738	N
3739	N
3741	N
3742	N
3743	N
3744	N
3745	N
3746	N
3748	N
3749	N
3750	A
3751	N
3753	N
3754	N
3757	A
3759	N
3761	N
3765	N
3766	N
3769	N
3770	N
3771	A
3772	N
3773	N
3774	N
3775	V
3780	V
3781	V
3782	V
3784	V
3785	N
3786	N
3787	N
3788	N
3789	N
3790	N
3791	N
3792	N
3797	N
3798	N
3799	V
3800	N
3801	V
3802	A
3803	A
3805	A
3806	N
3807	N
3808	V
3809	N
3810	V
3811	A
3813	N
3815	N
3816	N
3818	N
3820	N
3821	N
3822	N
3823	N
3824	A
3825	N
3826	N
3829	N
3830	N
3834	N
3835	N
3838	N
3839	N
3840	N
3842	A
3843	A
3848	A
3849	N
3850	V
3851	N
3852	N
3853	N
3854	A
3855	V
3858	N
3859	N
3860	N
3861	N
3862	N
3864	N
3865	V
3866	N
3867	N
3868	N
3869	N
3871	N
3872	N
3873	N
3874	N
3875	N
3876	N
3877	N
3879	N
3880	N
3881	N
3884	N
3885	N
3888	N
3890	N
3893	N
3894	N
3895	A
3896	N
3897	V
3898	N
3899	N
3902	N
3903	N
3904	N
3905	N
3907	V
3910	V
3911	V
3915	N
